seller-sku,asin1,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode
K6-HEEV-KSP2,316734918,"The Evolution of God [Jun 08, 2009] Wright, Robert",,1012SB3L3A1,8,0,2017-10-11 17:30:26 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,316734918,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
K8-XKHR-1QV4,465002641,"Libertys Blueprint: How Madison and Hamilton Wrote The Federalist, Defined the Constitution, and Made Democracy Safe for the World [Mar 04, 2008] Meyerson, Michael",,0912SJ1D207,5,0,2017-09-12 15:55:55 PDT,1,,2,,,465002641,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KA-ZIKQ-YHGD,B00IVJ8G9E,"The Education of Henry Adams [Paperback] [Jan 01, 1973] Ernest Samuels and Jayne N. Samuels",,0827SM83YP7,3,0,2017-08-27 16:07:52 PDT,1,,3,,,B00IVJ8G9E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KJ-M7ZQ-0WJG,520049365,"William Rufus (ENGLISH MONARCHS) [Oct 01, 1983] Barlow, Frank",,0828SQ7W7Q1,6.46,0,2017-08-28 14:43:54 PDT,1,,4,,,520049365,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KK-2GFZ-4KHD,60143266,"The Secret Life of Plants [Sep 01, 1973] Tompkins, Peter",,0827SM7YXOJ,12.98,0,2017-08-27 16:04:49 PDT,1,,3,,,60143266,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KK-SZX0-BXDU,679724087,"Georgia O'Keeffe: One Hundred Flowers [May 03, 1989] Nicholas Callaway",,0911SD2CS8J,6.95,0,2017-09-11 15:35:30 PDT,1,,2,,,679724087,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KN-7QC9-VFR1,156619623X,"Dead Sea Scrolls Uncovered [Jan 01, 1994] Eisenman, Robert",,0827SM7Z0BJ,5,0,2017-08-27 16:04:53 PDT,1,,2,,,156619623X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KR-PRAL-NX28,528833790,"Deluxe Illustrated World Atlas [Dec 01, 1989] Rand McNally",,0908S2QIGHD,7,0,2017-09-08 07:21:54 PDT,1,,2,,,528833790,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KTD-OH6-307,B0015MUJQM,"The Traditions of Glastonbury [Paperback] [Jan 01, 1987] E. Raymond Capt",,0827SM7VOZP,11,0,2017-08-27 16:03:52 PDT,1,,3,,,B0015MUJQM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KU-0HIE-TH35,836206886,"The Yankee and Cowboy War: Conspiracies from Dallas to Watergate [Jan 01, 1976] Oglesby, Carl",,0908S2POBJV,45,0,2017-09-08 06:57:49 PDT,1,,6,,,836206886,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KU-FK7E-JB62,B000MYUHF2,"Days of Our Years: 1903 - 1938 [Hardcover] [Jan 01, 1939] Pierre van Paassen",,0409UWI05I7,5,0,2018-04-09 13:36:47 PDT,1,"Hillman-Curl, 1939. Cover in excellent condition. Book plate from previous owner on flyleaf. Binding tight, pages clean and unmarked.",2,,,B000MYUHF2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KV-EHWT-DIE1,671004611,"The Day After Roswell [Hardcover] [Jul 01, 1997] Col. Philip J. Corso and William J. Birnes",,0908S3AJR8P,12,0,2017-09-08 11:07:32 PDT,1,"First Edition, First Printing.",6,,,671004611,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KV-WR0L-6X3V,765323117,"Little Brother [Paperback] [Apr 13, 2010] Doctorow, Cory",,0827SM846JP,3,0,2017-08-27 16:07:53 PDT,1,,3,,,765323117,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KX-24W0-PJ8O,881844381,"Best Evidence: Disguise and Deception in the Assassination of John F. Kennedy [Sep 01, 1988] Lifton, David S.",,0827SM84BKJ,3,0,2017-08-27 16:07:58 PDT,1,,2,,,881844381,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
KX-31C8-D2LM,1878825046,"Secrets, Lies and Democracy (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0827SM84GD1,3,0,2017-08-27 16:08:01 PDT,1,,2,,,1878825046,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
L0-QJHW-8LCV,156936259,"The Voyage Out [Oct 23, 1968] Woolf, Virginia",,0827SM84J7J,3,0,2017-08-27 16:08:04 PDT,1,,4,,,156936259,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
L2-68C2-5L70,074560448X,"Jesus and the Judaism of His Time [Jun 01, 1988] Zeitlin, Irving M.",,1012SB3JG91,50,0,2017-10-11 17:27:48 PDT,1,"Polity Press, 1988. Signed and inscribed by the author on flyleaf. Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages. Inscription: ""For the Zivians with love and very best wishes - Irv Zeitlin Nov. 3, 1988""",6,,,074560448X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
L8-IPXK-FC6B,1551640023,"MANUFACTURING CONSENT [Feb 21, 1994] Achbar, Mark",,0827SM84MM1,6,0,2017-08-27 16:08:06 PDT,1,,2,,,1551640023,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LA-332D-0OEJ,553239031,"The Tombs of Atuan (The Earthsea Cycle, Book 2) [May 01, 1984] Le Guin, Ursula K.",,0827SM84PCD,3,0,2017-08-27 16:08:08 PDT,1,,4,,,553239031,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LC-5K86-LNR8,140621792,"Madame Bovary (Penguin Popular Classics) [Jul 26, 1995] Flaubert, Gustave",,0827SM84T8D,2.5,0,2017-08-27 16:08:10 PDT,1,,3,,,140621792,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LC-KG3I-PSQP,019507193X,"Science of Coercion: Communication Research and Psychological Warfare, 1945-1960 [Mar 10, 1994] Simpson, Christopher",,0912SINONXV,500,0,2017-09-12 14:52:01 PDT,1,"Oxford University Press, 1994. First Edition. Signed and inscribed by the author on title page. Notes and underlining from previous owner in pencil. Dust jacket and binding in fine condition.",7,,,019507193X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LE-NLJV-YAJ8,805040900,"The Twilight of Common Dreams: Why America Is Wracked by Culture Wars [Nov 01, 1995] Gitlin, Todd",,0828SQ7VD07,5,0,2017-08-28 14:43:37 PDT,1,,1,,,805040900,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LH-Y35X-8DRO,B0006AUI3S,"Italian foreign policy under Mussolini [Jan 01, 1956] Villari, Luigi",,0827SM7V7VV,11.73,0,2017-08-27 16:03:42 PDT,1,No dust cover. Pages clean and unmarked.,3,,,B0006AUI3S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LM-CCQP-X8S8,385176708,"Holy Terror: The Fundamentalist War on America's Freedoms in Religion, Politics and Our Private Lives [Jun 01, 1982] Conway, Flo and Siegelman, Jim",,1204SBLGH0P,5,0,2017-12-04 15:28:46 PST,1,"Ex libris copy with dust jacket in plastic wrapper. Ex libris markings and major adhesive stain on front flyleaf, otherwise in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,385176708,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LM-IZ58-MRZC,451164180,"MAFIA KINGFISH: Carlos Marcello and the Assassination of John F. Kennedy [Nov 07, 1989] Davis, John H.",,0827SM84X1V,19.77,0,2017-08-27 16:08:13 PDT,1,,3,,,451164180,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LQA-U75-O7V,046502789X,"Guilt of the Templars [Jan 21, 1966] Legman, G.",,0827SM7V9ZP,7.34,0,2017-08-27 16:03:43 PDT,1,,3,,,046502789X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LR-ZOA7-AJPX,883261553,"The Power of Their Glory: America's Ruling Class, the Episcopalians [Jan 01, 1978] Konolige, Kit",,1204SBMUMGJ,5,0,2017-12-04 15:38:41 PST,1,"Significant wear to the dust jacket, otherwie in very good condition. Cover in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,883261553,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LY-S7SH-7UM5,B0007DUZHI,"Facts and Fascism [Jan 01, 1943] Seldes, George",,0908S4127TJ,1000,0,2017-09-08 15:37:58 PDT,1,"In Fact, Inc., Subscribers' Edition, September, 1943. Signature by George Seldes on dedication page. Foxing on top page edges, no dust jacket. Binding tight, pages clean and unmarked.",6,,,B0007DUZHI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
LYI-11X-LV0,394731875,"The Logic of World Power, An Inquiry into the Origins, Currents, and Contradictions of World Politics [Paperback] [Jan 01, 1974] franz Schurmann",,0827SM7W84V,13,0,2017-08-27 16:04:01 PDT,1,,3,,,394731875,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
M9-3XJY-6NAO,321344758,"Don't Make Me Think: A Common Sense Approach to Web Usability, 2nd Edition [Aug 28, 2005] Krug, Steve",,0827SM85D51,3,0,2017-08-27 16:08:16 PDT,1,,4,,,321344758,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MK-A0C6-45OV,385031181,"Velikovsky reconsidered [Jan 01, 1976] Pensee",,0912SIK2BP1,10,0,2017-09-12 14:36:22 PDT,1,,2,,,385031181,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MP-DM0T-A12D,812921402,"The Reichmanns: Family, Faith, Fortune, and the Empire of Olympia & York [Dec 30, 1997] Bianco, Anthony",,0827SM7UG0J,5,0,2017-08-27 16:03:25 PDT,1,,2,,,812921402,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MR-YVCD-O7KI,B002O5K6R6,"A Journey to the Center of the Earth [Mass Market Paperback] [Jan 01, 1966] Verne, Jules",,0827SM7T3L7,4.99,0,2017-08-27 16:02:56 PDT,1,,3,,,B002O5K6R6,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MST-ZTO-8BP,1932528105,"Beyond Capitalism & Socialism: A New Statement of an Old Ideal [Hardcover] [Mar 01, 2008] Lanz, Tobias J.; Sharpe, John and Sale, Kirkpatrick",,0827SM7Z2FD,6.99,0,2017-08-27 16:04:55 PDT,1,"Dust cover is intact, with no nicks or tears. Spine has no signs of creasing. Pages are clean and not marred by notes or folds of any kind.",2,,,1932528105,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MU-RD4J-E2DE,892450010,"The Rockefeller File [Jun 01, 1976] Allen, Gary",,1012SEKEHLD,20,0,2017-10-12 14:25:36 PDT,1,"'76 Press, January 1976. First Printing. Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages. Mark from previous owner on title page.",6,,,892450010,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MX-6CHK-11OK,881322431,"Has Globalization Gone Too Far? [Mar 01, 1997] Rodrik, Dani",,0828SQ7U637,9.92,0,2017-08-28 14:43:20 PDT,1,,2,,,881322431,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
MX-6PZ0-9AUI,618056815,"The 42nd Parallel: Volume One of the U.S.A. Trilogy [Paperback] [May 25, 2000] Dos Passos, John",,0827SM85JHD,3,0,2017-08-27 16:08:27 PDT,1,,3,,,618056815,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
N1-JT8H-UBC3,521045053,"The Cambridge Economic History of Europe from the Decline of the Roman Empire: Volume 1, Agrarian Life of the Middle Ages [Dec 01, 1966] Postan, M. M.",,0908S3YAP91,18.48,0,2017-09-08 15:15:56 PDT,1,"No dust cover, otherwise in good condition with significant underlining.",4,,,521045053,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
N2-J9I8-MIN2,446530247,"The Merciful God of Prophecy: His Loving Plan for You in the End Times [Oct 22, 2002] LaHaye, Tim",,1012SB48RD1,4,0,2017-10-11 17:48:53 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,446530247,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
N2-VUZL-HGYJ,B00005W5W9,"In search of Adam; the story of man's quest for the truth about his earliest ancestors [Jan 01, 1956] Wendt, Herbert",,0827SM7Z3K7,4,0,2017-08-27 16:04:57 PDT,1,,7,,,B00005W5W9,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
N4-KJ55-GW1R,939660202,"The Templar Tradition in the Age of Aquarius [Paperback] [Jan 01, 1987] Delaforge, Gaetan",,0907SZ77DSD,3.88,0,2017-09-07 11:01:47 PDT,1,,3,,,939660202,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NA-NV5Q-66GS,941241025,"Guardians of the Grail ....and the men who plan to rule the world! [Paperback] [Sep 01, 1989] J. R. Church",,0827SM85NT7,3,0,2017-08-27 16:08:30 PDT,1,,2,,,941241025,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NC-IYZ0-HLHZ,439139600,"Harry Potter And The Goblet Of Fire [Paperback] [Sep 01, 2002] Rowling, J.K. and GrandPr�, Mary",,0827SM7WXGJ,3,0,2017-08-27 16:04:03 PDT,1,,3,,,439139600,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ND-276Y-PZI3,375706410,"Waiting: A Novel [Paperback] [Sep 19, 2000] Jin, Ha",,0827SM861LV,3,0,2017-08-27 16:08:33 PDT,1,,4,,,375706410,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ND-FKHP-T1V2,B000NT7SAI,"Communitas: Means of Livelihood and Ways of Life [Paperback] [Jan 01, 1960] Paul Goodman and Percival Goodman",,0827SM863OV,3,0,2017-08-27 16:08:42 PDT,1,,3,,,B000NT7SAI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ND-IOOS-LXYU,931290619,"Two ""Terrorists"" Meet [Paperback] [Nov 01, 1981] Psinakis, Steve",,1117S7UA3GP,3,0,2017-11-16 16:18:22 PST,1,"Very good condition. Cover in very good condition with mild shelf wear. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,931290619,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ND-NGR8-28VU,394450256,"The Unfinished Odyssey of Robert Kennedy [Jun 01, 1969] Halberstam, David",,0828SQ7XSD7,18.95,0,2017-08-28 14:44:43 PDT,1,,3,,,394450256,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NH-KX53-PVUD,038503394X,"Ramses II and His Time (Ages of Chaos) [May 01, 1978] Immanuel Velikovsky",,0908S3XLPEV,17.5,0,2017-09-08 14:46:07 PDT,1,First Edition,6,,,038503394X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NO-5VQT-U15J,198780710,"We Now Know: Rethinking Cold War History (Council on Foreign Relations Book) [Paperback] [Jul 09, 1998] Gaddis, John Lewis",,1117S7TWFNP,4.25,0,2017-11-16 16:04:07 PST,1,"Very good condition. Cover in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,198780710,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NQ-Y0UC-80RX,1568656556,"Factories Of Death:  Japanese Biological Warfare, 1932-1945, and the American Cover-Up [Hardcover] [Jan 01, 1994] Sheldon H. Harris",,0827SM7WSFP,5,0,2017-08-27 16:04:10 PDT,1,,4,,,1568656556,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NT-200R-O8GH,880295848,"Inside the Brotherhood: Further Secrets of the Freemasons [Nov 01, 1990] Short, Martin",,0828SQ7VJXD,5,0,2017-08-28 14:43:41 PDT,1,,1,,,880295848,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NU-HACZ-C4KK,B0040YR8GG,"Morals and Dogma of the Ancient and Accepted Scottish Rite of Freemasonry Prepared for the Supreme Council of the Thirty-Third Degree for the Southern Jurisdiction of the United States and Published By Its Authority [Hardcover] [Jan 01, 1964] Unknown) Supreme Council of Southern Jurisdiction (Freemasons) and B/W Illus",,0320UDNC6B1,79.95,0,2018-03-20 15:53:12 PDT,1,"Manufactured by L.H. Jenkins, Inc. Printing year unknown. Cover in excellent condition. Binding tight, pages clean and unmarked. Some bumping on top and bottom edges of spine.",6,,,B0040YR8GG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NX9-YUE-CFO,922915148,"Secret and Suppressed: Banned Ideas and Hidden History [Jul 01, 1993] Jim Keith",,0907SV1EL1P,2.97,0,2017-09-06 17:47:34 PDT,1,,2,,,922915148,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
NY-71PO-S3P1,B0012JZDVY,"The Great Conspiracy: the Secret War Against Soviet Russia [Hardcover] [Jan 01, 1946] sayers, michael",,0827SM7WU71,45,0,2017-08-27 16:04:12 PDT,1,,6,,,B0012JZDVY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O05-4ZR-LW7,399112081,"The Gold Of The Gods [Oct 02, 1973] Erich von Daniken; Michael Heron and Honi Werner (Jacket)",,0829STXB7FJ,4,0,2017-08-29 11:44:47 PDT,1,"No dust cover. Binding tight, pages clean and unmarked.",4,,,399112081,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O6-KG8F-T9OR,B000HEBDVE,"Jefferson and Hamilton: the Struggle for Democracy in America [Paperback] [Jan 01, 1966] bowers, claude",,0410UZNI2G1,8.55,0,2018-04-10 10:18:49 PDT,1,"Houghton Mifflin, 1966. Sentry Edition. Wear and discoloration on cover. Binding tight. Some pages dogeared, but no notes or marginalia. Notes in pencil on title page.",3,,,B000HEBDVE,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O6-UCFN-PR4R,932551106,"Coup d'Etat in America: The CIA and the Assassination of John F. Kennedy [Paperback] [Dec 30, 1992] Alan J. Weberman and Michael Canfield",,0827SM867K1,4,0,2017-08-27 16:08:43 PDT,1,,2,,,932551106,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O7-DV5J-EZXT,B0006AWWS2,"The Un-Americans [Jan 01, 1961] Frank J. Donner",,0828SQ7Y9EJ,2.47,0,2017-08-28 14:45:03 PDT,1,,2,,,B0006AWWS2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O7-L4WU-RCMX,375404902,"The Yellow Cross: The Story of the Last Cathars [Apr 10, 2001] Weis, Rene",,0827SM7Z5Y1,3,0,2017-08-27 16:04:58 PDT,1,,1,,,375404902,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O8-8KQ9-863V,1842931687,"Solomon's Power Brokers: The Secrets of Freemasonry, the Church, and the Illuminati [Apr 01, 2007] Knight, Christopher and Butler, Alan",,0827SM7Z7SP,5,0,2017-08-27 16:05:01 PDT,1,,2,,,1842931687,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
O8-EWKK-AAFG,1845193113,"The Chrysalis Effect: The Metamorphosis of Global Culture [Paperback] [Nov 01, 2008] Slater, Philip",,0914SUIXKE7,9.96,0,2017-09-14 16:38:27 PDT,1,,2,,,1845193113,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OC-JX2H-66CC,394499565,"Reflections on language [Jan 01, 1975] Chomsky, Noam",,0828SQ7WW7P,5.91,0,2017-08-28 14:44:11 PDT,1,,3,,,394499565,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OF-68OS-0CMN,892817100,"The Lost Treasure of the Knights Templar: Solving the Oak Island Mystery [Paperback] [Feb 01, 1999] Sora, Steven",,0827SM86GBV,3,0,2017-08-27 16:08:45 PDT,1,,2,,,892817100,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OF-7JVM-NSAI,375705244,"Founding Brothers: The Revolutionary Generation [Feb 05, 2002] Ellis, Joseph J.",,0827SM877E1,3,0,2017-08-27 16:08:52 PDT,1,,4,,,375705244,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OG-WW2V-VBIF,743287231,"The Jesus Dynasty: The Hidden History of Jesus, His Royal Family, and the Birth of Christianity [Apr 04, 2006] Tabor, James D.",,0827SM7ZAMD,4,0,2017-08-27 16:05:03 PDT,1,,1,,,743287231,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OI-YT49-QTQ3,385000987,"The Ra Expeditions (English and Norwegian Edition) [Aug 01, 1971] Thor Heyerdahl and Patricia Crampton",,0828SQ7YXAJ,5,0,2017-08-28 14:45:31 PDT,1,,2,,,385000987,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OM-KKCH-1N30,195168828,"Many Globalizations: Cultural Diversity in the Contemporary World [Paperback] [Nov 13, 2003] Berger, Peter L. and Huntington, Samuel P.",,0827SM7Z3ED,3,0,2017-08-27 16:04:56 PDT,1,,1,,,195168828,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ON-SO4R-UVUA,1560250569,"Murder in Memphis: The FBI and the Assassination of Martin Luther King [Mar 07, 1993] Lane & Gregory; Lane, Mark and Gregory, Dick",,0827SM878C7,4,0,2017-08-27 16:09:30 PDT,1,,2,,,1560250569,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ONG-4NR-LM0,B01FMVKXMQ,"Marc Goodman: Future Crimes : Everything Is Connected, Everyone Is Vulnerable and What We Can Do about It (Hardcover); 2015 Edition [Hardcover] [Jan 01, 1672]",,0827SM7ZBH7,8,0,2017-08-27 16:05:06 PDT,1,"Dust cover is intact, with no nicks or tears. Spine has no signs of creasing. Pages are clean and not marred by notes or folds of any kind. No remainder marks. Insert from TachTech before flyleaf.",1,,,B01FMVKXMQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OQ9-5IS-FEW,448127172,"The Secret Vaults of Time [Oct 01, 1976] Schwartz, Stephen",,0829ST9UZZ1,6.84,0,2017-08-29 08:15:40 PDT,1,,2,,,448127172,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OR-W6XZ-CY4I,520251091,"Storming the Gates of Paradise: Landscapes for Politics [Jun 18, 2007] Solnit, Rebecca",,0828SQ7WG71,4.5,0,2017-08-28 14:43:59 PDT,1,,2,,,520251091,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OT-O2JH-8VQX,895862697,"Pro Techniques of People Photography [Jan 01, 1987] Bernstein, Gary",,0908S34M6YD,5,0,2017-09-08 09:31:15 PDT,1,,2,,,895862697,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OT7-QNO-F1A,837117550,"Trade Politics and Christianity in Africa and the East [Jan 01, 1969] Macdonald, Allan John M.",,0827SM7ZCDP,8.5,0,2017-08-27 16:05:07 PDT,1,"1969 reprinting by Negro Universities Press. All pages and the cover are intact and in good condition, but if there was originally a dust cover it is now missing. Pages are unmarked and without highlighting. Yellow spots on top edges of pages from age.",3,,,837117550,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OV-9XQR-HXEY,385067313,"Glory and the Lightning. [Oct 01, 1974] Caldwell, Taylor",,0310UE88CWD,5,0,2018-03-09 17:49:26 PST,1,"First Edition. Some tearing on edges of dust jacket. Binding tight, pages clean and unmarked.",3,,,385067313,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
OY-JRUW-54CX,399501487,"Lord of the Flies [Mass Market Paperback] [Dec 16, 2003] William Golding and E. L. Epstein",,0827SM81E77,2.5,0,2017-08-27 16:06:01 PDT,1,,4,,,399501487,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
P7-UB34-AAU0,671663232,"Kissinger: A Biography [Sep 16, 1992] Isaacson, Walter",,0828SQ7XNFP,5,0,2017-08-28 14:44:35 PDT,1,,2,,,671663232,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PF-GK5E-F7B8,60581174,"The Brother of Jesus: The Dramatic Story & Meaning of the First Archaeological Link to Jesus & His Family [Paperback] [Mar 16, 2004] Shanks, Hershel and Witherington III, Ben",,1012SB39H0J,4,0,2017-10-11 17:14:20 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages.",2,,,60581174,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PH-9ZYB-CXTO,7423322,"Freedom [Sep 01, 2011] Franzen, Jonathan",,0827SM7T777,2.5,0,2017-08-27 16:02:57 PDT,1,,3,,,7423322,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PK-QU8M-4Y0F,807061808,"The adversaries;: Politics and the press [Jan 01, 1970] Rivers, William L",,0911SCD2J2J,14,0,2017-09-11 09:05:37 PDT,1,,2,,,807061808,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PM-2J1M-TZ8W,895770970,"Atlas of the Bible (Readers Digest) [Feb 01, 1982] Editors of Reader's Digest",,0911SD2UH37,5,0,2017-09-11 15:41:41 PDT,1,,2,,,895770970,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PP-23EM-FM7L,687054532,"Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation Book with CDROM [Apr 01, 1998] Slaughter, Mike",,1012SB375KD,3,0,2017-10-11 17:13:04 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages. Includes CD-ROM.",2,,,687054532,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PQ-HKUO-IZVB,679642536,"The Complete Poetry and Essential Prose of John Milton (Modern Library) [Hardcover] [Nov 13, 2007] Milton, John; Kerrigan, William; Rumrich, John and Fallon, Stephen M.",,0827SM7XFCP,18.93,0,2017-08-27 16:04:20 PDT,1,,3,,,679642536,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PQ-PVYH-QP39,520059379,"Ronald Reagan, the Movie : and Other Episodes in Political Demonology [May 01, 1987] Michael Rogin",,0907SV27F71,5,0,2017-09-06 17:50:25 PDT,1,,2,,,520059379,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PQ-RCPM-R8OE,374199639,"The Metaphysical Club : A Story of Ideas in America [May 30, 2001] Menand, Louis",,0827SM7ZB9P,5,0,2017-08-27 16:05:03 PDT,1,,1,,,374199639,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PQ-SKGQ-GGSJ,425061264,"Time Enough For Love [Dec 15, 1982] Heinlein, Robert A.",,0827SM8792V,3,0,2017-08-27 16:09:32 PDT,1,,3,,,425061264,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
PS-V7RE-PV0E,679744398,"All the Pretty Horses (The Border Trilogy, Book 1) [Paperback] [Jun 29, 1993] McCarthy, Cormac",,0827SM87D31,3,0,2017-08-27 16:09:33 PDT,1,Spots of discoloration on front cover.,3,,,679744398,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
